,acc_id,acc_date,acc_state,acc_city,industry_sector,device_type,num_injured
8077,917823,2002-04-10,CA,Anaheim,amusement ride,Coaster - steel,1
8078,917314,2002-04-08,CA,Anaheim,amusement ride,Coaster - steel,1
8079,910323,2002-04-07,NJ,Jackson,amusement ride,Coaster - steel,1
8080,917199,2002-04-07,CA,Anaheim,amusement ride,Paratrooper-type,1
8081,918729,2002-04-07,CA,Los Angeles,amusement ride,Coaster - steel,1
8082,919002,2002-04-07,CA,La Habra,amusement ride,Coaster - family/kiddie,4
8083,917312,2002-04-05,CA,Anaheim,amusement ride,Coaster - steel,1
8084,917664,2002-04-04,CA,Anaheim,amusement ride,Track ride,1
8085,919536,2002-04-04,CA,Anaheim,amusement ride,Track ride,1
8086,910331,2002-04-03,NJ,Pt. Pleasant,amusement ride,Swing ride,1
8087,917310,2002-04-03,CA,Anaheim,amusement ride,Coaster - steel,1
8088,918791,2002-04-03,CA,Los Angeles,amusement ride,Coaster - steel,1
8089,910319,2002-04-02,NJ,Jackson,amusement ride,Coaster - steel,1
8090,918792,2002-04-02,CA,Los Angeles,amusement ride,Coaster - steel,1
8091,919430,2002-04-02,CA,Anaheim,amusement ride,Coaster - steel,1
8092,919554,2002-04-02,CA,Anaheim,amusement ride,Boat ride,1
8093,910321,2002-04-01,NJ,Jackson,amusement ride,Swing ride,1
8094,910322,2002-04-01,NJ,Jackson,amusement ride,Coaster - wooden,1
8095,910737,2002-04-01,NJ,0,amusement ride,Trabant,1
8096,909428,2002-03-31,TX,0,amusement ride,Tilt-a-whirl/waltzer,1
8097,909430,2002-03-31,TX,ARLINGTON,amusement ride,Coaster - steel,1
8098,910316,2002-03-31,NJ,Jackson,amusement ride,Sizzler/scrambler,1
8099,910318,2002-03-31,NJ,Jackson,amusement ride,Sizzler/scrambler,1
8100,909447,2002-03-30,TX,SAN ANTONIO,amusement ride,Coaster - steel,1
8101,910313,2002-03-30,NJ,N. Wildwood,amusement ride,Bumper car,1
8102,910314,2002-03-30,NJ,Jackson,amusement ride,Coaster - steel,1
8103,909275,2002-03-29,NV,Primm,amusement ride,Coaster - steel,6
8104,909372,2002-03-29,CA,Santa Cruz,amusement ride,Tilt-a-whirl/waltzer,1
8105,909453,2002-03-29,TX,CARROLLTON,recreation,Bungee trampoline,2
8106,910315,2002-03-29,NJ,Jackson,amusement ride,Bumper car,1
8107,910317,2002-03-29,NJ,Jackson,amusement ride,Sizzler/scrambler,1
8108,909448,2002-03-28,TX,San Antonio,amusement ride,Coaster - steel,1
8109,910320,2002-03-28,NJ,Freehold,amusement ride,Carousel,1
8110,917663,2002-03-28,CA,Anaheim,amusement ride,Track ride,1
8111,917791,2002-03-28,CA,Anaheim,amusement ride,Spinning cups/tubs,1
8112,918445,2002-03-26,CA,Santa Monica,amusement ride,Coaster - steel,1
8113,919400,2002-03-26,CA,Anaheim,amusement ride,Drop tower,1
8114,919429,2002-03-26,CA,Anaheim,amusement ride,Coaster - steel,1
8115,919694,2002-03-26,CA,Modesto,amusement ride,Bumper boat,1
8116,918808,2002-03-25,CA,Los Angeles,amusement ride,Plane/jet/helicopter,1
8117,909434,2002-03-24,TX,HOUSTON,recreation,Go-kart,1
8118,909446,2002-03-24,TX,LUBBOCK,recreation,Go-kart,1
8119,918511,2002-03-24,CA,Redlands,amusement ride,Spinning cups/tubs,1
8120,909452,2002-03-23,TX,0,recreation,Inflatable slide,1
8121,917727,2002-03-23,CA,Anaheim,amusement ride,Boat ride,1
8122,918159,2002-03-18,CA,Buena Park,amusement ride,Flume ride,1
8123,909424,2002-03-17,TX,ARLINGTON,amusement ride,Drop tower,1
8124,909432,2002-03-16,TX,MESQUITE,recreation,Go-kart,1
8125,918090,2002-03-16,CA,Buena Park,amusement ride,Carousel,1
8126,919005,2002-03-16,CA,Modesto,amusement ride,Simulator,1
8127,917539,2002-03-15,CA,Anaheim,amusement ride,Coaster - steel,1
8128,1008350,2002-03-15,CA,Anaheim,amusement ride,Train/tram,1
8129,909450,2002-03-14,TX,ARLINGTON,amusement ride,Pirate ship,1
8130,909451,2002-03-14,TX,ARLINGTON,amusement ride,Coaster - steel,1
8131,909445,2002-03-13,TX,0,unknown,Unknown,1
8132,909263,2002-03-12,CA,Anaheim,amusement ride,Car ride,1
8133,919651,2002-03-10,CA,Anaheim,amusement ride,Car ride,1
8134,917662,2002-03-08,CA,Anaheim,amusement ride,Track ride,1
8135,917790,2002-03-08,CA,Anaheim,amusement ride,Spinning cups/tubs,1
8136,909259,2002-03-07,CA,Anaheim,amusement ride,Ferris/gondola wheel,1
8137,919640,2002-03-07,CA,Anaheim,amusement ride,Train/tram,1
8138,909444,2002-03-03,TX,0,recreation,Slide,1
8139,910312,2002-03-03,NJ,Freehold,amusement ride,Carousel,1
8140,909425,2002-03-02,TX,0,amusement ride,Orbiter/octopus-type,1
8141,909435,2002-03-02,TX,0,amusement ride,Orbiter/octopus-type,1
8142,917538,2002-03-02,CA,Anaheim,amusement ride,Coaster - steel,1
8143,919004,2002-03-02,CA,Fresno,amusement ride,Roundabout,1
8144,909261,2002-03-01,CA,Anaheim,amusement ride,Plane/jet/helicopter,1
8145,909426,2002-02-28,TX,0,amusement ride,Orbiter/octopus-type,1
8146,909440,2002-02-27,TX,0,amusement ride,Coaster - steel,1
8147,909436,2002-02-25,TX,0,amusement ride,Walk-through,1
8148,909427,2002-02-24,TX,0,amusement ride,Coaster - steel,1
8149,909433,2002-02-24,TX,HOUSTON,recreation,Go-kart,1
8150,919003,2002-02-24,CA,Fresno,amusement ride,Roundabout,1
8151,909419,2002-02-23,TX,0,amusement ride,Coaster - steel,1
8152,909423,2002-02-23,TX,0,amusement ride,Walk-through,1
8153,918091,2002-02-19,CA,Buena Park,amusement ride,Carousel,1
8154,909420,2002-02-18,TX,0,amusement ride,Bumper car,1
8155,897352,2002-02-17,FL,Naples,recreation,Go-kart,1
8156,909421,2002-02-17,TX,0,recreation,Slide,1
8157,909422,2002-02-17,TX,0,amusement ride,Ferris/gondola wheel,1
8158,910311,2002-02-17,NJ,Freehold,amusement ride,Carousel,1
8159,919428,2002-02-17,CA,Anaheim,amusement ride,Coaster - steel,1
8160,909437,2002-02-16,TX,0,recreation,Slide,1
8161,909439,2002-02-16,TX,0,amusement ride,Sizzler/scrambler,1
8162,909441,2002-02-16,TX,0,recreation,Slide,1
8163,909442,2002-02-16,TX,0,recreation,Play structure,1
8164,909443,2002-02-16,TX,0,amusement ride,Orbiter/octopus-type,1
8165,909449,2002-02-16,TX,0,recreation,Slide,1
8166,909455,2002-02-16,TX,0,recreation,Slide,1
8167,918794,2002-02-16,CA,Los Angeles,amusement ride,Coaster - steel,1
8168,897353,2002-02-15,FL,Pompano,amusement ride,Sizzler/scrambler,2
8169,909384,2002-02-15,CA,Indio,amusement ride,Roll-o-plane/booster/speed,2
8170,897354,2002-02-14,FL,Tampa,recreation,Slide,1
8171,917292,2002-02-14,CA,Anaheim,amusement ride,Coaster - steel,1
8172,909250,2002-02-13,CA,Anaheim,amusement ride,Coaster - steel,1
8173,909438,2002-02-13,TX,0,amusement ride,Coaster - steel,1
8174,911941,2002-02-13,MD,0,amusement ride,Sky ride/ski lift,1
8175,918161,2002-02-13,CA,Buena Park,amusement ride,Flume ride,1
8176,897355,2002-02-10,FL,Tampa,amusement ride,Roundabout,1
8177,897356,2002-02-09,FL,Tampa,recreation,Slide,1
8178,909417,2002-02-08,TX,0,recreation,Inflatable slide,1
8179,909431,2002-02-03,TX,HOUSTON,recreation,Go-kart,1
8180,918443,2002-02-02,CA,Santa Monica,amusement ride,Bumper car,1
8181,910310,2002-02-01,NJ,Freehold,amusement ride,Carousel,1
8182,917537,2002-01-31,CA,Anaheim,amusement ride,Coaster - steel,1
8183,910309,2002-01-30,NJ,Freehold,amusement ride,Carousel,1
8184,909429,2002-01-27,TX,HOUSTON,recreation,Go-kart,1
8185,910308,2002-01-27,NJ,Freehold,amusement ride,Carousel,1
8186,897357,2002-01-26,FL,Orlando,recreation,Water ski tow,1
8187,897358,2002-01-26,FL,N Palm Beach,amusement ride,Walk-through,1
8188,917536,2002-01-26,CA,Anaheim,amusement ride,Coaster - steel,1
8189,909252,2002-01-25,CA,Anaheim,amusement ride,Track ride,1
8190,917535,2002-01-24,CA,Anaheim,amusement ride,Coaster - steel,1
8191,917661,2002-01-24,CA,Anaheim,amusement ride,Track ride,1
8192,898616,2002-01-19,CA,0,amusement ride,Coaster - steel,1
8193,917660,2002-01-17,CA,Anaheim,amusement ride,Track ride,1
8194,897359,2002-01-12,FL,Tampa,recreation,Go-kart,1
8195,898615,2001-12-31,CA,0,amusement ride,Boat ride,1
8196,901076,2001-12-31,TX,Houston South,recreation,Go-kart,1
8197,898646,2001-12-28,CA,Anaheim,amusement ride,Car ride,1
8198,898645,2001-12-27,CA,Anaheim,amusement ride,Coaster - steel,1
8199,898643,2001-12-23,CA,Anaheim,amusement ride,Car ride,1
8200,906323,2001-12-19,NJ,0,amusement ride,Car ride,1
8201,897360,2001-12-15,FL,Daytona,recreation,Go-kart,1
8202,898614,2001-12-15,CA,0,amusement ride,Rafting ride,1
8203,919483,2001-12-08,CA,Anaheim,amusement ride,Track ride,1
8204,919506,2001-12-07,CA,Anaheim,amusement ride,Track ride,1
8205,919606,2001-12-02,CA,Anaheim,amusement ride,Track ride,1
8206,919426,2001-11-28,CA,Anaheim,amusement ride,Coaster - steel,1
8207,898639,2001-11-26,CA,Anaheim,amusement ride,Simulator,1
8208,898613,2001-11-24,CA,0,amusement ride,Sizzler/scrambler,1
8209,901072,2001-11-24,TX,Houston South,recreation,Go-kart,1
8210,901073,2001-11-24,TX,0,recreation,Go-kart,1
8211,909078,2001-11-24,MI,0,recreation,Go-kart,1
8212,901071,2001-11-23,TX,0,amusement ride,Coaster - steel,1
8213,898644,2001-11-18,CA,Anaheim,amusement ride,Car ride,1
8214,898638,2001-11-17,CA,Anaheim,amusement ride,Carousel,1
8215,901070,2001-11-17,TX,0,amusement ride,Roundabout,1
8216,898612,2001-11-16,CA,0,amusement ride,Shoot the chute,1
8217,906324,2001-11-15,NJ,0,amusement ride,Carousel,1
8218,897361,2001-11-14,FL,Miami,recreation,Play structure,1
8219,901068,2001-11-14,TX,N. Houston,recreation,Go-kart,1
8220,901069,2001-11-14,TX,N. Houston,recreation,Go-kart,1
8221,897362,2001-11-11,FL,Boca Raton,amusement ride,Trabant,1
8222,897363,2001-11-11,FL,Orlando,recreation,Indoor skydiving,1
8223,898611,2001-11-11,CA,Anaheim,amusement ride,Track ride,1
8224,901067,2001-11-11,TX,0,amusement ride,Coaster - steel,1
8225,917503,2001-11-11,CA,Anaheim,amusement ride,Plane/jet/helicopter,1
8226,901066,2001-11-10,TX,0,amusement ride,Coaster - wooden,1
8227,906325,2001-11-09,NJ,0,amusement ride,Carousel,1
8228,898642,2001-11-06,CA,Anaheim,amusement ride,Flume ride,1
8229,919482,2001-11-06,CA,Anaheim,amusement ride,Track ride,1
8230,918148,2001-11-05,CA,Buena Park,amusement ride,Flume ride,1
8231,917506,2001-11-04,CA,Anaheim,amusement ride,Car ride,1
8232,898610,2001-11-03,CA,Anaheim,amusement ride,Boat ride,1
8233,898636,2001-11-03,CA,Anaheim,amusement ride,Plane/jet/helicopter,1
8234,901065,2001-11-03,TX,0,recreation,Go-kart,1
8235,898609,2001-11-01,CA,Anaheim,amusement ride,Car ride,1
8236,898635,2001-10-29,CA,Anaheim,amusement ride,Boat ride,1
8237,898608,2001-10-28,CA,Buena Park,amusement ride,Coaster - wooden,1
8238,898198,2001-10-27,MD,0,recreation,Go-kart,1
8239,901064,2001-10-27,TX,0,amusement ride,Coaster - steel,1
8240,906326,2001-10-27,NJ,0,amusement ride,Coaster - steel,1
8241,898634,2001-10-26,CA,Anaheim,amusement ride,Coaster - steel,1
8242,897364,2001-10-25,FL,Pensacola,amusement ride,Drop tower,3
8243,897367,2001-10-25,FL,Orlando,recreation,Water ski tow,1
8244,898607,2001-10-24,CA,Anaheim,amusement ride,Coaster - steel,1
8245,901063,2001-10-23,TX,0,amusement ride,Coaster - steel,1
8246,906327,2001-10-22,NJ,0,recreation,Go-kart,1
8247,901062,2001-10-21,TX,0,amusement ride,Train/tram,1
8248,906328,2001-10-21,NJ,0,amusement ride,Coaster - steel,1
8249,897368,2001-10-20,FL,Pensacola,amusement ride,Track ride,1
8250,898603,2001-10-20,CA,Anaheim,amusement ride,Track ride,1
8251,898604,2001-10-20,CA,Anaheim,amusement ride,Track ride,1
8252,898605,2001-10-20,CA,0,amusement ride,Coaster - steel,1
8253,898606,2001-10-20,CA,0,amusement ride,Coaster - steel,1
8254,906329,2001-10-20,NJ,0,recreation,Play structure,1
8255,909322,2001-10-20,CA,Santa Cruz,amusement ride,Trabant,1
8256,917505,2001-10-20,CA,Anaheim,amusement ride,Car ride,1
8257,901059,2001-10-17,TX,0,amusement ride,Flume ride,1
8258,901060,2001-10-17,TX,0,amusement ride,Coaster - steel,1
8259,901061,2001-10-17,TX,0,recreation,Go-kart,1
8260,897370,2001-10-15,FL,Orlando,recreation,Water ski tow,1
8261,898632,2001-10-15,CA,Anaheim,amusement ride,Coaster - steel,1
8262,901058,2001-10-14,TX,Mesquite,recreation,Go-kart,1
8263,901077,2001-10-14,TX,Mesquite,recreation,Go-kart,1
8264,906330,2001-10-14,NJ,0,amusement ride,Coaster - steel,1
8265,906331,2001-10-14,NJ,0,amusement ride,Coaster - steel,1
8266,906332,2001-10-14,NJ,0,amusement ride,Wheel w/spinning cars,1
8267,909268,2001-10-14,OH,Kings Island,amusement ride,Coaster - wooden,1
8268,898601,2001-10-13,CA,El Cajon,amusement ride,Ferris/gondola wheel,1
8269,898602,2001-10-13,CA,0,amusement ride,Car ride,1
8270,906333,2001-10-13,NJ,0,amusement ride,Coaster - steel,1
8271,906334,2001-10-13,NJ,0,amusement ride,Coaster - steel,1
8272,906335,2001-10-13,NJ,0,amusement ride,Orbiter/octopus-type,1
8273,906336,2001-10-13,NJ,0,amusement ride,Paratrooper-type,1
8274,906337,2001-10-13,NJ,0,amusement ride,Flying carpet ride,1
8275,898600,2001-10-11,CA,0,amusement ride,Shoot the chute,1
8276,901057,2001-10-11,TX,0,amusement ride,Bumper car,1
8277,909269,2001-10-11,OH,Sandusky,water park,Aquatic play area,1
8278,906338,2001-10-08,NJ,0,amusement ride,Coaster - family/kiddie,1
8279,906339,2001-10-08,NJ,0,amusement ride,Coaster - wooden,1
8280,906340,2001-10-08,NJ,0,recreation,Bungee trampoline,1
8281,897371,2001-10-07,FL,West Palm Bch.,water park,Lazy river,1
8282,898599,2001-10-07,CA,0,amusement ride,Coaster - steel,1
8283,898631,2001-10-07,CA,Anaheim,amusement ride,Coaster - steel,1
8284,898633,2001-10-07,CA,Anaheim,amusement ride,Coaster - steel,1
8285,901055,2001-10-07,TX,N. Houston,recreation,Go-kart,1
8286,901056,2001-10-07,TX,0,amusement ride,Drop tower,1
8287,906341,2001-10-07,NJ,0,amusement ride,Coaster - steel,1
8288,897372,2001-10-06,FL,Orlando,amusement ride,Ferris/gondola wheel,1
8289,901051,2001-10-06,TX,0,recreation,Play structure,1
8290,901052,2001-10-06,TX,0,recreation,Go-kart,1
8291,901053,2001-10-06,TX,0,amusement ride,Carousel,1
8292,901054,2001-10-06,TX,0,amusement ride,Sizzler/scrambler,1
8293,906342,2001-10-06,NJ,0,amusement ride,Coaster - steel,1
8294,906343,2001-10-06,NJ,0,amusement ride,Coaster - steel,1
8295,909400,2001-10-06,CT,Southington,amusement ride,Roll-o-plane/booster/speed,0
8296,909260,2001-10-05,CA,Anaheim,amusement ride,Track ride,1
8297,909320,2001-10-02,CA,Sacramento,amusement ride,Roundabout,1
8298,898318,2001-10-01,OK,Tulsa,amusement ride,Walk-through,1
8299,898319,2001-10-01,OK,Tulsa,amusement ride,Walk-through,1
8300,898320,2001-10-01,OK,Tulsa,recreation,Slide,1
8301,898321,2001-10-01,OK,Tulsa,amusement ride,Walk-through,1
8302,898322,2001-10-01,OK,Tulsa,amusement ride,Kamikaze/inverter-type,1
8303,901050,2001-09-30,TX,0,amusement ride,Car ride,1
8304,906344,2001-09-30,NJ,0,recreation,Slide,1
8305,909321,2001-09-30,CA,Fresno,amusement ride,Train/tram,1
8306,898315,2001-09-29,OK,OKC,recreation,Play structure,1
8307,901049,2001-09-29,TX,0,recreation,Go-kart,1
8308,906345,2001-09-29,NJ,0,amusement ride,Coaster - steel,1
8309,906346,2001-09-29,NJ,0,amusement ride,Coaster - family/kiddie,1
8310,906347,2001-09-29,NJ,0,amusement ride,Flying carpet ride,1
8311,909079,2001-09-29,MI,0,recreation,Go-kart,1
8312,909080,2001-09-29,MI,0,recreation,Go-kart,1
8313,909081,2001-09-29,MI,0,recreation,Go-kart,1
8314,898317,2001-09-28,OK,OKC,amusement ride,Sizzler/scrambler,1
8315,901048,2001-09-28,TX,0,amusement ride,Carousel,1
8316,909082,2001-09-28,MI,0,recreation,Go-kart,1
8317,909083,2001-09-28,MI,0,recreation,Slide,1
8318,898598,2001-09-25,CA,0,amusement ride,Coaster - steel,1
8319,906348,2001-09-23,NJ,0,amusement ride,Bumper car,1
8320,906349,2001-09-23,NJ,0,amusement ride,Flipping platform,1
8321,897373,2001-09-22,FL,Orlando,recreation,Water ski tow,1
8322,897374,2001-09-22,FL,Daytona,recreation,Go-kart,1
8323,898199,2001-09-22,MD,Baltimore,amusement ride,Coaster - steel,1
8324,898597,2001-09-22,CA,0,amusement ride,Paratrooper-type,1
8325,901042,2001-09-22,TX,0,amusement ride,Walk-through,3
8326,901043,2001-09-22,TX,Houston South,recreation,Go-kart,1
8327,901044,2001-09-22,TX,N. Houston,recreation,Go-kart,1
8328,901045,2001-09-22,TX,0,amusement ride,Kamikaze/inverter-type,1
8329,906350,2001-09-22,NJ,0,amusement ride,Carousel,1
8330,906352,2001-09-22,NJ,0,recreation,Go-kart,1
8331,906353,2001-09-22,NJ,0,amusement ride,Coaster - steel,1
8332,906354,2001-09-22,NJ,0,recreation,Play structure,1
8333,906355,2001-09-22,NJ,0,amusement ride,Coaster - steel,1
8334,898596,2001-09-21,CA,Buena Park,amusement ride,Shoot the chute,1
8335,901041,2001-09-21,TX,0,amusement ride,Himalaya-type,1
8336,911312,2001-09-21,NY,Dryden,amusement ride,Roll-o-plane/booster/speed,2
8337,897375,2001-09-20,FL,Panama City,recreation,Go-kart,1
8338,898595,2001-09-20,CA,Anaheim,amusement ride,Coaster - steel,1
8339,901040,2001-09-16,TX,0,amusement ride,Coaster - wooden,1
8340,906356,2001-09-16,NJ,0,amusement ride,Orbiter/octopus-type,1
8341,906357,2001-09-16,NJ,0,amusement ride,Track ride,1
8342,906358,2001-09-16,NJ,0,amusement ride,Coaster - steel,1
8343,906359,2001-09-16,NJ,0,amusement ride,Flipping platform,1
8344,906360,2001-09-16,NJ,0,amusement ride,Himalaya-type,1
8345,910270,2001-09-16,IL,0,recreation,Inflatable game,6
8346,898593,2001-09-15,CA,Anaheim,amusement ride,Train/tram,2
8347,898594,2001-09-15,CA,Anaheim,amusement ride,Boat ride,1
8348,901039,2001-09-15,TX,0,amusement ride,Sizzler/scrambler,1
8349,906361,2001-09-15,NJ,0,amusement ride,Carousel,1
8350,906362,2001-09-15,NJ,0,amusement ride,Himalaya-type,1
8351,906363,2001-09-15,NJ,0,amusement ride,Coaster - steel,1
8352,906364,2001-09-15,NJ,0,amusement ride,Coaster - steel,1
8353,909316,2001-09-15,CA,Simi Valley,amusement ride,Pirate ship,2
8354,906365,2001-09-13,NJ,0,amusement ride,Car ride,1
8355,901038,2001-09-12,TX,0,amusement ride,Kamikaze/inverter-type,1
8356,906366,2001-09-11,NJ,0,amusement ride,Ferris/gondola wheel,1
8357,898625,2001-09-10,CA,Anaheim,amusement ride,Coaster - steel,1
8358,898624,2001-09-09,CA,Anaheim,amusement ride,Coaster - steel,1
8359,906367,2001-09-09,NJ,0,amusement ride,Coaster - steel,1
8360,906368,2001-09-09,NJ,0,amusement ride,Coaster - steel,1
8361,909327,2001-09-09,CA,Vallejo,amusement ride,Coaster - steel,1
8362,909328,2001-09-09,CA,Santa Clara,amusement ride,Coaster - steel,1
8363,912578,2001-09-09,CO,Denver,recreation,Go-kart,1
8364,898622,2001-09-08,CA,Anaheim,amusement ride,Coaster - steel,1
8365,898623,2001-09-08,CA,Anaheim,amusement ride,Coaster - steel,1
8366,898626,2001-09-08,CA,Anaheim,amusement ride,Coaster - steel,1
8367,906369,2001-09-08,NJ,0,amusement ride,Coaster - wooden,1
8368,906370,2001-09-08,NJ,0,amusement ride,Coaster - family/kiddie,1
8369,906371,2001-09-08,NJ,0,amusement ride,Coaster - family/kiddie,1
8370,906372,2001-09-08,NJ,0,amusement ride,Coaster - steel,1
8371,906373,2001-09-08,NJ,0,amusement ride,Rotor/gravitron,1
8372,906374,2001-09-08,NJ,0,recreation,Slide,1
8373,906375,2001-09-08,NJ,0,amusement ride,Bumper car,1
8374,906376,2001-09-08,NJ,0,recreation,Go-kart,1
8375,906377,2001-09-08,NJ,Wildwood,recreation,Slide,1
8376,906378,2001-09-08,NJ,0,amusement ride,Carousel,1
8377,906379,2001-09-08,NJ,0,recreation,Slide,1
8378,906380,2001-09-08,NJ,0,water park,Water slide - undefined,1
8379,906381,2001-09-08,NJ,0,amusement ride,Plane/jet/helicopter,1
8380,898314,2001-09-07,OK,OKC,amusement ride,Track ride,1
8381,898592,2001-09-07,CA,0,amusement ride,Coaster - steel,1
8382,898627,2001-09-07,CA,Anaheim,amusement ride,Coaster - steel,1
8383,898630,2001-09-07,CA,Anaheim,amusement ride,Flume ride,1
8384,906382,2001-09-07,NJ,0,amusement ride,Flying carpet ride,1
8385,906383,2001-09-07,NJ,0,amusement ride,Bumper car,1
8386,909271,2001-09-07,OH,Hillsboro,amusement ride,Orbiter/octopus-type,2
8387,910269,2001-09-07,IL,0,recreation,Inflatable slide,1
8388,901037,2001-09-06,TX,N. Houston,recreation,Go-kart,1
8389,909084,2001-09-06,MI,0,amusement ride,Walk-through,1
8390,898316,2001-09-05,OK,Ada,amusement ride,Swing ride,2
8391,898621,2001-09-05,CA,Anaheim,amusement ride,Boat ride,1
8392,906384,2001-09-05,NJ,0,amusement ride,Train/tram,0
8393,909266,2001-09-05,OH,Sandusky,amusement ride,Coaster - steel,1
8394,906385,2001-09-04,NJ,0,amusement ride,Carousel,1
8395,906386,2001-09-04,NJ,0,amusement ride,Himalaya-type,1
8396,906387,2001-09-04,NJ,0,water park,Gang slide,1
8397,910268,2001-09-04,IL,0,amusement ride,Orbiter/octopus-type,0
8398,898312,2001-09-03,OK,OKC,amusement ride,Coaster - steel,1
8399,898313,2001-09-03,OK,OKC,recreation,Go-kart,1
8400,901036,2001-09-03,TX,0,amusement ride,Coaster - steel,1
8401,906388,2001-09-03,NJ,0,recreation,Go-kart,1
8402,906389,2001-09-03,NJ,0,amusement ride,Coaster - steel,1
8403,906390,2001-09-03,NJ,0,recreation,Bungee trampoline,1
8404,906391,2001-09-03,NJ,0,water park,Tube slide,1
8405,906392,2001-09-03,NJ,0,amusement ride,Coaster - steel,1
8406,906393,2001-09-03,NJ,0,recreation,Slide,1
8407,906394,2001-09-03,NJ,0,amusement ride,Bumper car,1
8408,906395,2001-09-03,NJ,0,amusement ride,Bumper car,1
8409,909085,2001-09-03,MI,0,amusement ride,Roundabout,1
8410,898591,2001-09-02,CA,0,amusement ride,Flume ride,1
8411,898628,2001-09-02,CA,Anaheim,amusement ride,Plane/jet/helicopter,1
8412,901034,2001-09-02,TX,0,amusement ride,Flume ride,1
8413,901035,2001-09-02,TX,0,amusement ride,Shoot the chute,1
8414,906396,2001-09-02,NJ,Jackson,amusement ride,Spinning cups/tubs,1
8415,906397,2001-09-02,NJ,Jackson,amusement ride,Spinning cups/tubs,1
8416,906398,2001-09-02,NJ,0,recreation,Bungee trampoline,1
8417,906399,2001-09-02,NJ,0,amusement ride,Coaster - steel,1
8418,906400,2001-09-02,NJ,0,amusement ride,Coaster - steel,1
8419,906401,2001-09-02,NJ,0,amusement ride,Spinning cups/tubs,1
8420,906402,2001-09-02,NJ,0,amusement ride,Himalaya-type,1
8421,906403,2001-09-02,NJ,Wildwood,amusement ride,Walk-through,1
8422,906404,2001-09-02,NJ,0,amusement ride,Coaster - steel,1
8423,906405,2001-09-02,NJ,0,amusement ride,Coaster - steel,1
8424,906407,2001-09-02,NJ,0,amusement ride,Orbiter/octopus-type,1
8425,906408,2001-09-02,NJ,0,water park,Gang slide,1
8426,909086,2001-09-02,MI,0,amusement ride,Orbiter/octopus-type,1
8427,897376,2001-09-01,FL,Ocala,recreation,Go-kart,1
8428,898226,2001-09-01,IL,0,amusement ride,Coaster - unidentified,1
8429,898311,2001-09-01,OK,OKC,recreation,Go-kart,1
8430,898590,2001-09-01,CA,Anaheim,amusement ride,Train/tram,1
8431,901033,2001-09-01,TX,0,amusement ride,Shoot the chute,1
8432,906409,2001-09-01,NJ,0,water park,Water slide - undefined,1
8433,906410,2001-09-01,NJ,0,water park,Water slide - undefined,1
8434,906411,2001-09-01,NJ,0,water park,Water slide - undefined,1
8435,906412,2001-09-01,NJ,0,amusement ride,Bumper car,1
8436,906413,2001-09-01,NJ,0,amusement ride,Swing ride,1
8437,906414,2001-09-01,NJ,0,amusement ride,Walk-through,1
8438,906415,2001-09-01,NJ,0,recreation,Go-kart,1
8439,906416,2001-09-01,NJ,0,amusement ride,Tilt-a-whirl/waltzer,1
8440,906417,2001-09-01,NJ,0,amusement ride,Tilt-a-whirl/waltzer,1
8441,906418,2001-09-01,NJ,0,amusement ride,Flying carpet ride,1
8442,906419,2001-09-01,NJ,0,amusement ride,Train/tram,0
8443,906420,2001-09-01,NJ,0,recreation,Inflatable slide,1
8444,909087,2001-09-01,MI,0,amusement ride,Wheel w/spinning cars,1
8445,909088,2001-09-01,MI,0,amusement ride,Walk-through,1
8446,909089,2001-09-01,MI,0,recreation,Go-kart,1
8447,898589,2001-08-31,CA,0,amusement ride,Coaster - steel,1
8448,901032,2001-08-31,TX,0,unknown,Unknown,1
8449,906421,2001-08-31,NJ,0,water park,Water slide - undefined,1
8450,906422,2001-08-31,NJ,0,water park,Water slide - undefined,1
8451,906423,2001-08-31,NJ,0,water park,Water slide - undefined,1
8452,906424,2001-08-31,NJ,0,water park,Tube slide,1
8453,906425,2001-08-31,NJ,0,water park,Water slide - undefined,1
8454,906426,2001-08-31,NJ,0,amusement ride,Carousel,1
8455,906427,2001-08-31,NJ,0,amusement ride,Boat ride,1
8456,906428,2001-08-31,NJ,0,recreation,Slide,1
8457,906429,2001-08-31,NJ,0,amusement ride,Kamikaze/inverter-type,1
8458,906430,2001-08-31,NJ,0,recreation,Go-kart,1
8459,906431,2001-08-31,NJ,0,water park,Water slide - undefined,1
8460,906432,2001-08-31,NJ,0,recreation,Go-kart,1
8461,906433,2001-08-31,NJ,0,recreation,Go-kart,1
8462,906434,2001-08-31,NJ,0,recreation,Play structure,1
8463,906435,2001-08-31,NJ,0,amusement ride,Himalaya-type,1
8464,919399,2001-08-31,CA,Anaheim,amusement ride,Drop tower,1
8465,898585,2001-08-30,CA,Anaheim,amusement ride,Car ride,1
8466,898586,2001-08-30,CA,0,amusement ride,Coaster - steel,1
8467,898587,2001-08-30,CA,0,amusement ride,Coaster - steel,1
8468,901031,2001-08-30,TX,0,water park,Body slide,1
8469,906436,2001-08-30,NJ,0,amusement ride,Coaster - steel,1
8470,906437,2001-08-30,NJ,0,amusement ride,Carousel,1
8471,906438,2001-08-30,NJ,0,amusement ride,Tilt-a-whirl/waltzer,1
8472,906439,2001-08-30,NJ,0,amusement ride,Orbiter/octopus-type,1
8473,906440,2001-08-30,NJ,0,amusement ride,Swing ride,1
